Date;usd
22.01.2003;0,608302844
23.01.2003;0,363213438
24.01.2003;0,250684872
27.01.2003;0,794314696
28.01.2003;-0,572010048
29.01.2003;0,553609091
30.01.2003;-1,110300081
31.01.2003;0,630682855
03.02.2003;-0,807616365
04.02.2003;0,863074357
05.02.2003;0,809870062
06.02.2003;-0,893068588
07.02.2003;-0,222201739
10.02.2003;0,175950409
11.02.2003;-0,948226869
12.02.2003;0,233241697
13.02.2003;0,251291491
14.02.2003;0,324811199
17.02.2003;-0,715982416
18.02.2003;-0,018665422
19.02.2003;0,027996827
20.02.2003;0,428306055
21.02.2003;0,694415086
24.02.2003;-1,085404227
25.02.2003;0,493138938
26.02.2003;-0,195103885
27.02.2003;0,639631381
28.02.2003;-0,370302219
03.03.2003;0,16680571
04.03.2003;1,09582569
05.03.2003;0,429518595
06.03.2003;-0,027361029
07.03.2003;0,690849034
10.03.2003;0,027172683
11.03.2003;0,343549746
12.03.2003;-0,470418816
13.03.2003;-1,498292235
14.03.2003;-0,822593483
17.03.2003;0,241008645
18.03.2003;-2,0106349
19.03.2003;-0,151257355
20.03.2003;0,207919931
21.03.2003;-0,189000245
24.03.2003;0,584741834
25.03.2003;0,534585095
26.03.2003;-0,224740239
27.03.2003;0,523610359
28.03.2003;0,06525894
31.03.2003;1,526041175
01.04.2003;-0,03672083
02.04.2003;-0,561669908
03.04.2003;-1,188942112
04.04.2003;0,168051575
07.04.2003;-1,295671116
08.04.2003;0,734397426
09.04.2003;0,766287275
10.04.2003;0,584769848
11.04.2003;-0,649955863
14.04.2003;0,018628912
15.04.2003;0,436783372
16.04.2003;0,481037005
17.04.2003;0,772204609
22.04.2003;0,465945752
23.04.2003;-0,246406696
24.04.2003;0,583092031
25.04.2003;-0,318457118
28.04.2003;0,472771132
29.04.2003;-0,627816993
30.04.2003;1,584675711
02.05.2003;0,965586403
05.05.2003;-0,187024145
06.05.2003;1,11693387
07.05.2003;0,729000637
08.05.2003;0,069985131
09.05.2003;0,270730701
12.05.2003;1,136030949
13.05.2003;-0,683541489
14.05.2003;-0,165095402
15.05.2003;-0,357189908
16.05.2003;0,296296513
19.05.2003;1,382669798
20.05.2003;-0,068681321
21.05.2003;0,385720274
22.05.2003;0,264855552
23.05.2003;0,59549304
26.05.2003;0,194890542
27.05.2003;0,742181023
28.05.2003;-1,379098806
29.05.2003;0,153230642
30.05.2003;0,559845385
02.06.2003;-1,276939118
03.06.2003;0,435991287
04.06.2003;-0,273340907
05.06.2003;0,715932488
06.06.2003;0,322198006
09.06.2003;-0,739202142
10.06.2003;-0,230523048
11.06.2003;0,417964527
12.06.2003;-0,119240283
13.06.2003;0,144773285
16.06.2003;0,872702001
17.06.2003;-0,482010151
18.06.2003;-0,834189379
19.06.2003;-0,376809558
20.06.2003;
23.06.2003;-1,000267028
24.06.2003;0,225069347
25.06.2003;-0,121128238
26.06.2003;-1,035557268
27.06.2003;-0,166338406
30.06.2003;0,122591959
01.07.2003;1,010021647
02.07.2003;-0,069330101
03.07.2003;-0,678499471
04.07.2003;0,078523757
07.07.2003;-0,928772119
08.07.2003;-0,29974456
09.07.2003;0,255720787
10.07.2003;-0,114552597
11.07.2003;-0,238337051
14.07.2003;-0,141505286
15.07.2003;0,176850342
16.07.2003;-1,612004448
17.07.2003;0,831512681
18.07.2003;-0,231770473
21.07.2003;0,702568589
22.07.2003;0,521502044
23.07.2003;0,510025727
24.07.2003;0,57722742
25.07.2003;0,087168764
28.07.2003;0,104502317
29.07.2003;-0,235283974
30.07.2003;-0,36710119
31.07.2003;-0,897182551
01.08.2003;-1,325229516
04.08.2003;1,227991939
05.08.2003;0,22968208
06.08.2003;0,519253092
07.08.2003;-0,342932849
08.08.2003;-0,238105849
11.08.2003;-0,274081777
12.08.2003;0,150395923
13.08.2003;-0,30988559
14.08.2003;-0,06209252
15.08.2003;-0,204290163
18.08.2003;-0,525965108
19.08.2003;-1,105480184
20.08.2003;0,39686171
21.08.2003;-0,904247051
22.08.2003;-1,050094113
25.08.2003;-0,055091361
26.08.2003;-0,663474605
27.08.2003;0,837826565
28.08.2003;-0,726941319
29.08.2003;0,910141884
01.09.2003;0,347159128
02.09.2003;-1,063547203
03.09.2003;-0,610208994
04.09.2003;0,324059355
05.09.2003;0,965924441
08.09.2003;1,345841902
09.09.2003;0,576422383
10.09.2003;0,331734737
11.09.2003;0,401983658
12.09.2003;-0,401983658
15.09.2003;0,970924654
16.09.2003;-0,408598899
17.09.2003;-0,204927233
18.09.2003;0,693274486
19.09.2003;0,194673099
22.09.2003;1,369643887
23.09.2003;-0,03488575
24.09.2003;0,017444396
25.09.2003;0,23520199
26.09.2003;-0,052219322
29.09.2003;-0,646290459
30.09.2003;2,072478253
01.10.2003;0,162929333
02.10.2003;0,179771482
03.10.2003;-0,051330312
06.10.2003;-0,91984315
07.10.2003;1,619087067
08.10.2003;0,110408096
09.10.2003;0,059400061
10.10.2003;0
13.10.2003;-0,851939043
14.10.2003;-0,463082896
15.10.2003;0,300390734
16.10.2003;-0,46383866
17.10.2003;-0,310425359
20.10.2003;0,430886568
21.10.2003;-0,051608465
22.10.2003;0,608999609
23.10.2003;0,783649666
24.10.2003;-0,042432215
27.10.2003;-0,280505093
28.10.2003;-0,640453067
29.10.2003;0,094190185
30.10.2003;0,444065632
31.10.2003;-0,976118719
03.11.2003;-0,28434813
04.11.2003;-1,049582433
05.11.2003;0,04359008
06.11.2003;-0,209405888
07.11.2003;-0,218598434
10.11.2003;0,51512752
11.11.2003;0,121845098
12.11.2003;0,891896634
13.11.2003;0,687287929
14.11.2003;0,725104478
17.11.2003;0,313998646
18.11.2003;-0,203562411
19.11.2003;1,114499884
20.11.2003;-0,008396658
21.11.2003;-0,084005381
24.11.2003;-0,640757609
25.11.2003;-0,483277044
26.11.2003;0,525558555
27.11.2003;0,623685123
28.11.2003;0,770007152
01.12.2003;0,208220622
02.12.2003;-0,366758767
03.12.2003;1,05495849
04.12.2003;-0,231634783
05.12.2003;0,10761145
08.12.2003;1,077977935
09.12.2003;0,326851084
10.12.2003;-0,155121066
11.12.2003;-0,425776456
12.12.2003;0,548260446
15.12.2003;-0,19604646
16.12.2003;0,887302822
17.12.2003;-0,016210083
18.12.2003;0,533550174
19.12.2003;0,120865411
22.12.2003;0,12876229
23.12.2003;-0,338355273
24.12.2003;0,120972635
29.12.2003;0,738781165
30.12.2003;-0,024004801
31.12.2003;1,066634327
02.01.2004;-0,301324469
05.01.2004;0,514873014
06.01.2004;0,779132734
07.01.2004;-0,60546676
08.01.2004;-0,355548907
09.01.2004;0,811955113
12.01.2004;0,711913822
13.01.2004;-0,617744467
14.01.2004;-0,448096344
15.01.2004;-0,450113288
16.01.2004;-1,130225339
19.01.2004;-0,965180822
20.01.2004;1,308782582
21.01.2004;0,56477102
22.01.2004;0,813686995
23.01.2004;-0,141721148
26.01.2004;-0,926115774
27.01.2004;-0,462299564
28.01.2004;0,366826568
29.01.2004;-0,759062412
30.01.2004;-0,676004506
02.02.2004;0,619845011
03.02.2004;0,990186163
04.02.2004;-0,485882512
05.02.2004;0,469989315
06.02.2004;-0,430073935
09.02.2004;1,45791347
10.02.2004;0,400361645
11.02.2004;-0,660275941
12.02.2004;0,957545971
13.02.2004;0,109298161
16.02.2004;-0,586925033
17.02.2004;0,914104572
18.02.2004;-0,264777041
19.02.2004;-0,782844142
20.02.2004;-0,480561842
23.02.2004;-0,689411978
24.02.2004;0,150967412
25.02.2004;0,269584686
26.02.2004;-1,475717763
27.02.2004;-0,209154609
01.03.2004;0,530079147
02.03.2004;-0,659007448
03.03.2004;-2,110487786
04.03.2004;0,032935365
05.03.2004;0,369777323
08.03.2004;1,336177611
09.03.2004;0,040457985
10.03.2004;-0,502839665
11.03.2004;-0,350234526
12.03.2004;-0,17149161
15.03.2004;0,350834611
16.03.2004;0,584702007
17.03.2004;-0,804849676
18.03.2004;0,081592694
19.03.2004;0,674662181
22.03.2004;0,072883349
23.03.2004;-0,62528118
24.03.2004;-0,653810763
25.03.2004;-0,52614393
26.03.2004;0,33737946
29.03.2004;-0,45284339
30.03.2004;0,567785932
31.03.2004;0,303142258
01.04.2004;0,782272568
02.04.2004;-0,016235084
05.04.2004;-2,13332672
06.04.2004;0,265032456
07.04.2004;0,090942919
08.04.2004;-0,041327438
13.04.2004;-1,005367614
14.04.2004;-0,426796748
15.04.2004;-0,100688043
16.04.2004;0,167757127
19.04.2004;0,934274397
20.04.2004;-0,984571992
21.04.2004;-0,757515616
22.04.2004;0,312118015
23.04.2004;0,101018613
26.04.2004;-0,286484861
27.04.2004;0,303311379
28.04.2004;0,168109647
29.04.2004;-0,682596507
30.04.2004;1,017970344
03.05.2004;0,050209206
04.05.2004;0,899481371
05.05.2004;0,537480105
06.05.2004;-0,082501448
07.05.2004;-0,355533881
10.05.2004;-1,923457861
11.05.2004;-0,329851866
12.05.2004;0,44799534
13.05.2004;-0,287162359
14.05.2004;-0,177777825
17.05.2004;1,855247336
18.05.2004;-0,333250329
19.05.2004;0,050058403
20.05.2004;-0,560412993
21.05.2004;0,910121925
24.05.2004;-0,525023082
25.05.2004;0,790649535
26.05.2004;0,355828089
27.05.2004;0,486177877
28.05.2004;0,663637682
31.05.2004;-0,392734918
01.06.2004;0,270170863
02.06.2004;0,367242425
03.06.2004;-0,408130515
04.06.2004;-0,188300846
07.06.2004;0,946096283
08.06.2004;-0,20314475
09.06.2004;-1,120620291
10.06.2004;-0,867451431
11.06.2004;-0,382409644
14.06.2004;-0,041654518
15.06.2004;0,41576644
16.06.2004;0,058069602
17.06.2004;-0,1078704
18.06.2004;-0,024909702
21.06.2004;0,579615765
22.06.2004;-0,17353225
23.06.2004;-0,033087931
24.06.2004;0,289148865
25.06.2004;0,131904388
28.06.2004;0,575044713
29.06.2004;-0,319974019
30.06.2004;-0,115112659
01.07.2004;0,106894719
02.07.2004;-0,164500777
05.07.2004;1,145862922
06.07.2004;0,170752572
07.07.2004;0,389200199
08.07.2004;-0,072859748
09.07.2004;0,194174818
12.07.2004;0,201865303
13.07.2004;-0,201865303
14.07.2004;0,072718462
15.07.2004;-0,056554233
16.07.2004;-0,169854855
19.07.2004;0,476479803
20.07.2004;-0,217768364
21.07.2004;-0,721205671
22.07.2004;-0,227975998
23.07.2004;-0,629627167
26.07.2004;-0,229941795
27.07.2004;0,041099832
28.07.2004;-1,107357816
29.07.2004;-0,066500418
30.07.2004;0,108040734
02.08.2004;0,132813168
03.08.2004;-0,274120702
04.08.2004;-0,324932592
05.08.2004;0,491156034
06.08.2004;0,182527222
09.08.2004;1,505519777
10.08.2004;0,260947714
11.08.2004;-0,375326811
12.08.2004;0,187839493
13.08.2004;-0,302349566
16.08.2004;0,961075975
17.08.2004;0,00810537
18.08.2004;-0,05675139
19.08.2004;0,226812572
20.08.2004;-0,535454792
23.08.2004;-0,350405769
24.08.2004;-0,910252708
25.08.2004;-0,478943938
26.08.2004;0,157148207
27.08.2004;-0,124043845
30.08.2004;-0,314934787
31.08.2004;0,529846425
01.09.2004;0,469542442
02.09.2004;0,032867708
03.09.2004;0,024643693
06.09.2004;-0,857878725
07.09.2004;0,06625259
08.09.2004;-0,331702767
09.09.2004;1,254659463
10.09.2004;0,229414275
13.09.2004;0,139030895
14.09.2004;0,008172271
15.09.2004;0,008171604
16.09.2004;-0,655847571
17.09.2004;0,434979552
20.09.2004;-0,649059502
21.09.2004;1,179954693
22.09.2004;-0,252844635
23.09.2004;0,570034117
24.09.2004;-0,048732944
27.09.2004;-0,447828782
28.09.2004;0,658833568
29.09.2004;-0,097331503
30.09.2004;0,695458084
01.10.2004;0,032229474
04.10.2004;-0,873862669
05.10.2004;-0,008127108
06.10.2004;-0,178963686
07.10.2004;0,154578398
08.10.2004;0,113747169
11.10.2004;0,623307154
12.10.2004;-0,647670658
13.10.2004;-0,366166649
14.10.2004;0,892718151
15.10.2004;0,298495643
18.10.2004;0,482161011
19.10.2004;0,280190713
20.10.2004;0,645446282
21.10.2004;0,127004303
22.10.2004;
25.10.2004;1,464708444
26.10.2004;-0,062558651
27.10.2004;0,062558651
28.10.2004;-0,635221522
29.10.2004;0,20433833
01.11.2004;0,086325295
02.11.2004;-0,337877978
03.11.2004;0,384933112
04.11.2004;0,936482574
05.11.2004;-0,13991452
08.11.2004;0,473364481
09.11.2004;-0,046461206
10.11.2004;0,509889856
11.11.2004;-0,67267428
12.11.2004;0,240207779
15.11.2004;0,262791927
16.11.2004;0,123428234
17.11.2004;0,423126377
18.11.2004;-0,015355086
19.11.2004;-0,030717248
22.11.2004;0,099796577
23.11.2004;0,428758026
24.11.2004;0,434534703
25.11.2004;0,508366359
26.11.2004;0,189028826
29.11.2004;0,067963001
30.11.2004;0,361691299
01.12.2004;-0,007521908
02.12.2004;0,150330756
03.12.2004;-0,105207795
06.12.2004;1,009920684
07.12.2004;0,156186116
08.12.2004;-1,1661068
09.12.2004;0,03758692
10.12.2004;-0,860512556
13.12.2004;0,582034222
14.12.2004;0,368629344
15.12.2004;0,494383029
16.12.2004;0,134408622
17.12.2004;-1,027573265
20.12.2004;0,85579683
21.12.2004;0,119527879
22.12.2004;-0,07468818
23.12.2004;0,536513955
24.12.2004;0,637086383
27.12.2004;-0,110827896
28.12.2004;0,78056361
29.12.2004;-0,183546911
30.12.2004;-0,029398795
31.12.2004;0,124885232
03.01.2005;-0,840464989
04.01.2005;-1,056871999
05.01.2005;-1,060598907
06.01.2005;-0,310523974
07.01.2005;0,128870882
10.01.2005;-0,737561797
11.01.2005;0,304808588
12.01.2005;-0,030439084
13.01.2005;0,705323162
14.01.2005;-1,071316708
17.01.2005;-0,045843522
18.01.2005;-0,191241213
19.01.2005;0,175955368
20.01.2005;-1,129955525
21.01.2005;0,208502334
24.01.2005;0,783775335
25.01.2005;-0,306631133
26.01.2005;-0,153668874
27.01.2005;0,161346122
28.01.2005;0,069068726
31.01.2005;
01.02.2005;-0,061392067
02.02.2005;0,260656388
03.02.2005;-0,460441302
04.02.2005;-0,331291955
07.02.2005;-0,88365818
08.02.2005;-0,624806781
09.02.2005;-0,015670297
10.02.2005;0,117467416
11.02.2005;0,608616111
14.02.2005;0,867482785
15.02.2005;0,377170135
16.02.2005;0,184218658
17.02.2005;0,007668418
18.02.2005;-0,015337423
21.02.2005;0,122633571
22.02.2005;1,051518375
23.02.2005;0,07576906
24.02.2005;0,430790826
25.02.2005;-0,719019181
28.02.2005;0,696392187
01.03.2005;-0,309749804
02.03.2005;-0,873965361
03.03.2005;0,327681756
04.03.2005;-0,220876742
07.03.2005;0,623291772
08.03.2005;0,370608903
09.03.2005;0,752109442
10.03.2005;0,470940882
11.03.2005;0,052190122
14.03.2005;-0,328505596
15.03.2005;0,082227626
16.03.2005;-0,074749592
17.03.2005;0,037381781
18.03.2005;-0,742772669
21.03.2005;-0,604277086
22.03.2005;-0,181997472
23.03.2005;-0,953296066
24.03.2005;-0,522435116
29.03.2005;-0,432299577
30.03.2005;0,131431462
31.03.2005;0,162118382
01.04.2005;-0,038575783
04.04.2005;-0,588191464
05.04.2005;-0,56824969
06.04.2005;0,38956029
07.04.2005;0,488695073
08.04.2005;-0,808022421
11.04.2005;1,178765103
12.04.2005;0,107874876
13.04.2005;-0,486355998
14.04.2005;-0,792483364
15.04.2005;0,373715788
18.04.2005;0,766405919
19.04.2005;0,223394924
20.04.2005;0,406988467
21.04.2005;0,068947028
22.04.2005;0,145398916
25.04.2005;-0,852441517
26.04.2005;0,115620316
27.04.2005;-0,471025156
28.04.2005;-0,116166518
29.04.2005;0,402134948
02.05.2005;-0,728120955
03.05.2005;-0,054434466
04.05.2005;0,751679311
05.05.2005;0,007719921
06.05.2005;-0,054051968
09.05.2005;-0,954568577
10.05.2005;0,233663164
11.05.2005;0,217594118
12.05.2005;-0,865401261
13.05.2005;-1,070623467
16.05.2005;-0,150489118
17.05.2005;0,158403328
18.05.2005;-0,118778966
19.05.2005;0,166251077
20.05.2005;-0,27723888
23.05.2005;-0,469092492
24.05.2005;0,548382062
25.05.2005;-0,420952927
26.05.2005;-0,326862809
27.05.2005;0,22333901
30.05.2005;-0,631421192
31.05.2005;-1,136971487
01.06.2005;-0,838801286
02.06.2005;0,285819475
03.06.2005;0,211795452
06.06.2005;-0,138430868
07.06.2005;0,105876135
08.06.2005;0,316957476
09.06.2005;-0,692100633
10.06.2005;-0,081739419
13.06.2005;-1,375016518
14.06.2005;0,397154254
15.06.2005;-0,339137593
16.06.2005;0,380417263
17.06.2005;0,510457226
20.06.2005;0,27063616
21.06.2005;-0,971121121
22.06.2005;0,157005362
23.06.2005;-0,372255052
24.06.2005;0,13251617
27.06.2005;0,67640281
28.06.2005;-0,568862575
29.06.2005;-0,3395589
30.06.2005;0,314752186
01.07.2005;-0,041358204
04.07.2005;-1,609642359
05.07.2005;-0,092526398
06.07.2005;0,252143351
07.07.2005;0,368664012
08.07.2005;-0,444240285
11.07.2005;0,853204674
12.07.2005;1,323865107
13.07.2005;0,147843969
14.07.2005;-0,96491615
15.07.2005;0,049710026
18.07.2005;-0,157499929
19.07.2005;-0,74108337
20.07.2005;0,815719522
21.07.2005;1,022689326
22.07.2005;-0,361693777
25.07.2005;-0,644417299
26.07.2005;-0,648596985
27.07.2005;0,025023981
28.07.2005;0,913248356
29.07.2005;-0,05786798
01.08.2005;1,036534453
02.08.2005;-0,016369291
03.08.2005;0,742103304
04.08.2005;0,089332852
05.08.2005;0,542401654
08.08.2005;-0,129261611
09.08.2005;-0,024255164
10.08.2005;0,08082768
11.08.2005;0,225970559
12.08.2005;0,418309676
15.08.2005;-0,66852168
16.08.2005;-0,49418823
17.08.2005;-0,138160857
18.08.2005;-0,677304805
19.08.2005;-0,245942082
22.08.2005;0,393217513
23.08.2005;0,016350556
24.08.2005;-0,180003321
25.08.2005;0,498305977
26.08.2005;0,284796157
29.08.2005;-0,146365289
30.08.2005;-0,882719258
31.08.2005;0,139464316
01.09.2005;1,545625824
02.09.2005;1,227501473
05.09.2005;-0,023924399
06.09.2005;-0,439631418
07.09.2005;-0,25667777
08.09.2005;-0,265390803
09.09.2005;-0,024161398
12.09.2005;-0,824980415
13.09.2005;-0,300947805
14.09.2005;0,309068973
15.09.2005;-0,741740369
16.09.2005;0,16349223
19.09.2005;-0,853093518
20.09.2005;0,12349238
21.09.2005;0,582470165
22.09.2005;-0,008180294
23.09.2005;-0,87092819
26.09.2005;-0,720529847
27.09.2005;-0,216342238
28.09.2005;0,266200972
29.09.2005;0,215767719
30.09.2005;-0,174237754
03.10.2005;-0,909286765
04.10.2005;0,041891836
05.10.2005;0,075361109
06.10.2005;0,949690577
07.10.2005;0,685811405
10.10.2005;-0,462199568
11.10.2005;-0,547492035
12.10.2005;-0,116521029
13.10.2005;-0,233450164
14.10.2005;0,158472029
17.10.2005;0,191499163
18.10.2005;-0,70954845
19.10.2005;0,108845826
20.10.2005;0,025101452
21.10.2005;0,492385723
24.10.2005;-0,567708988
25.10.2005;0,609325369
26.10.2005;0,348895519
27.10.2005;0,587045383
28.10.2005;0,065930446
31.10.2005;-0,951954542
01.11.2005;-0,124838766
02.11.2005;-0,133333353
03.11.2005;0,407773211
04.11.2005;-0,900982152
07.11.2005;-0,917630718
08.11.2005;-0,704437456
09.11.2005;-0,025554751
10.11.2005;0,20425539
11.11.2005;-0,554159737
14.11.2005;0,136693742
15.11.2005;-0,393499225
16.11.2005;0,085675125
17.11.2005;0,128375216
18.11.2005;-0,111248995
21.11.2005;1,123894333
22.11.2005;-0,935699239
23.11.2005;0,638925375
24.11.2005;0,059425274
25.11.2005;-0,169880275
28.11.2005;-0,315041344
29.11.2005;0,569753657
30.11.2005;-0,203717921
01.12.2005;-0,204133778
02.12.2005;-0,409521944
05.12.2005;0,596660481
06.12.2005;0,135881125
07.12.2005;-0,621463712
08.12.2005;0,460084308
09.12.2005;0,17835157
12.12.2005;1,180950039
13.12.2005;
14.12.2005;0,793489233
15.12.2005;-0,174861612
16.12.2005;-0,133433428
19.12.2005;-0,050083474
20.12.2005;-0,183854306
21.12.2005;-0,696691449
22.12.2005;-0,422048402
23.12.2005;0,312487058
27.12.2005;-0,059044327
28.12.2005;0,538540514
29.12.2005;-0,766610047
30.12.2005;-0,237067252
02.01.2006;0,245523554
03.01.2006;0,413485252
04.01.2006;1,736415612
05.01.2006;0,041371893
06.01.2006;0,041354783
09.01.2006;-0,124115692
10.01.2006;-0,115980462
11.01.2006;0,19874137
12.01.2006;0,206603106
13.01.2006;-0,612787608
16.01.2006;0,604531674
17.01.2006;-0,305949716
18.01.2006;0,413223728
19.01.2006;-0,429788247
20.01.2006;-0,041423305
23.01.2006;1,71702719
24.01.2006;-0,040734857
25.01.2006;0,179109386
26.01.2006;-0,325892418
27.01.2006;-0,671418227
30.01.2006;-0,742149032
31.01.2006;0,297520881
01.02.2006;-0,214787361
02.02.2006;-0,21524969
03.02.2006;-0,041447342
06.02.2006;-0,665504494
07.02.2006;-0,066794692
08.02.2006;-0,209021438
09.02.2006;0,200668964
10.02.2006;-0,016707042
13.02.2006;-0,687403159
14.02.2006;0,084083079
15.02.2006;0,050415933
16.02.2006;-0,387173281
17.02.2006;0,042156739
20.02.2006;0,579955397
21.02.2006;-0,218139192
22.02.2006;-0,260712481
23.02.2006;0,688153102
24.02.2006;-0,511467178
27.02.2006;-0,370557945
28.02.2006;0,193872021
01.03.2006;0,663060048
02.03.2006;-0,276439967
03.03.2006;0,827037837
06.03.2006;-0,024961518
07.03.2006;-0,869207311
08.03.2006;0,008393839
09.03.2006;0,050348243
10.03.2006;-0,008389614
13.03.2006;0,02516673
14.03.2006;0,217846756
15.03.2006;0,650707226
16.03.2006;0,356920902
17.03.2006;0,956550544
20.03.2006;-0,090315701
21.03.2006;-0,246730942
22.03.2006;-0,619503902
23.03.2006;-0,116067
24.03.2006;-0,715953774
27.03.2006;0,46678421
28.03.2006;0,489444753
29.03.2006;-0,59761134
30.03.2006;0,696866932
31.03.2006;0,066115705
03.04.2006;-0,33930599
04.04.2006;1,268550784
05.04.2006;0,367662492
06.04.2006;0,40693472
07.04.2006;-1,086123943
10.04.2006;-0,659035255
11.04.2006;0,049578583
12.04.2006;0,165084643
13.04.2006;-0,255997497
18.04.2006;1,297972712
19.04.2006;0,7642935
20.04.2006;
21.04.2006;-0,25140924
24.04.2006;0,40518694
25.04.2006;0,484067101
26.04.2006;
27.04.2006;-0,088570399
28.04.2006;0,985940414
02.05.2006;0,84194302
03.05.2006;-0,166237917
04.05.2006;-0,237963149
05.05.2006;0,759497322
08.05.2006;0,534508426
09.05.2006;-0,463600406
10.05.2006;0,643745354
11.05.2006;-0,494215558
12.05.2006;1,545095116
15.05.2006;-0,683763348
16.05.2006;-0,070194598
17.05.2006;0,505857338
18.05.2006;-0,873231808
19.05.2006;-0,023495321
22.05.2006;-0,109717879
23.05.2006;0,68766388
24.05.2006;0,077845248
25.05.2006;-0,749827773
26.05.2006;0,328741686
29.05.2006;-0,305224264
30.05.2006;0,632888779
31.05.2006;0,225619577
01.06.2006;-1,031098027
02.06.2006;0,618373071
05.06.2006;1,109699821
06.06.2006;-0,860303698
07.06.2006;-0,45248946
08.06.2006;-0,423131802
09.06.2006;-0,598568378
12.06.2006;-0,689630572
13.06.2006;-0,0079545
14.06.2006;-0,063658791
15.06.2006;0,373416395
16.06.2006;0,324611346
19.06.2006;-0,475399041
20.06.2006;-0,358038335
21.06.2006;0,683138728
22.06.2006;-0,396605581
23.06.2006;-0,637858964
26.06.2006;0,47081442
27.06.2006;0,047755493
28.06.2006;0,023869197
29.06.2006;-0,326706534
30.06.2006;1,45791347
03.07.2006;0,603852362
04.07.2006;0,007818303
05.07.2006;0,023451241
06.07.2006;-0,46222026
07.07.2006;0,337083375
10.07.2006;-0,203682013
11.07.2006;-0,125549295
12.07.2006;-0,109985085
13.07.2006;-0,236090454
14.07.2006;-0,205063563
17.07.2006;-0,991796125
18.07.2006;-0,079770266
19.07.2006;-0,391796767
20.07.2006;1,281609582
21.07.2006;0,292224668
24.07.2006;-0,371351116
25.07.2006;0,023744509
26.07.2006;-0,388534763
27.07.2006;1,18466083
28.07.2006;-0,574782103
31.07.2006;0,810039426
01.08.2006;-0,06268119
02.08.2006;0,305200378
03.08.2006;-0,132921557
04.08.2006;0,086028238
07.08.2006;0,452383581
08.08.2006;-0,085639773
09.08.2006;0,31106643
10.08.2006;-0,170966781
11.08.2006;-0,639827401
14.08.2006;-0,447182324
15.08.2006;0,055024959
16.08.2006;0,53295839
17.08.2006;0,669993158
18.08.2006;-0,599666919
21.08.2006;0,909768726
22.08.2006;-0,831686423
23.08.2006;
24.08.2006;0,148188617
25.08.2006;-0,539211247
28.08.2006;0,297316548
29.08.2006;0,062480477
30.08.2006;0,078045739
31.08.2006;0,257119624
01.09.2006;-0,264921458
04.09.2006;0,272702651
05.09.2006;-0,327332534
06.09.2006;-0,132796957
07.09.2006;-0,485818226
08.09.2006;-0,141487211
11.09.2006;
12.09.2006;-0,031468807
13.09.2006;-0,252107594
14.09.2006;0,36220512
15.09.2006;-0,377982968
18.09.2006;-0,078926602
19.09.2006;-0,086891273
20.09.2006;0,17370711
21.09.2006;0,432952225
22.09.2006;0,673245067
25.09.2006;-0,383037404
26.09.2006;-0,573382555
27.09.2006;-0,086685848
28.09.2006;0,228373529
29.09.2006;-0,417767525
02.10.2006;0,197277634
03.10.2006;0,409095056
04.10.2006;-0,416978693
05.10.2006;0,29128145
06.10.2006;-0,44908486
09.10.2006;-0,482844172
10.10.2006;-0,5170848
11.10.2006;0,039870819
12.10.2006;-0,095716686
13.10.2006;0,151509139
16.10.2006;-0,279274069
17.10.2006;0,071887858
18.10.2006;0,151593758
19.10.2006;0,143403466
20.10.2006;0,452759024
23.10.2006;-0,492572697
24.10.2006;-0,119536214
25.10.2006;0,310497443
26.10.2006;0,578608993
27.10.2006;0,236817288
30.10.2006;0,267716695
31.10.2006;-0,165269781
01.11.2006;0,479315733
02.11.2006;0,078357628
03.11.2006;-0,054843892
06.11.2006;-0,455581654
07.11.2006;0,416389021
08.11.2006;0,164505932
09.11.2006;0,156421117
10.11.2006;0,530009035
13.11.2006;-0,264653381
14.11.2006;-0,046776332
15.11.2006;-0,249843978
16.11.2006;0,093764658
17.11.2006;-0,234576697
20.11.2006;0,523132171
21.11.2006;-0,210485363
22.11.2006;0,56031275
23.11.2006;0,518597083
24.11.2006;0,960400759
27.11.2006;0,27489327
28.11.2006;0,251323387
29.11.2006;0,076034067
30.11.2006;0,326289321
01.12.2006;0,332779009
04.12.2006;0,489587842
05.12.2006;0,165165203
06.12.2006;-0,428491541
07.12.2006;0,173121115
08.12.2006;-0,158055202
11.12.2006;-0,748500829
12.12.2006;0,507173412
13.12.2006;0,15843679
14.12.2006;-0,551840233
15.12.2006;-0,654044464
18.12.2006;-0,083966266
19.12.2006;0,47994607
20.12.2006;0,341413783
21.12.2006;-0,189530401
22.12.2006;0,106181277
27.12.2006;-0,250465009
28.12.2006;0,106334508
29.12.2006;-0,022776449
02.01.2007;0,756433259
03.01.2007;-0,294328728
04.01.2007;-0,949242044
05.01.2007;-0,168003094
08.01.2007;-0,597932023
09.01.2007;0,09222257
10.01.2007;-0,230716091
11.01.2007;-0,030802403
12.01.2007;-0,703330178
15.01.2007;0,371603741
16.01.2007;0,092685571
17.01.2007;-0,340267902
18.01.2007;0,100654261
19.01.2007;0,278207289
22.01.2007;-0,169923575
23.01.2007;0,800743422
24.01.2007;-0,26876576
25.01.2007;-0,20782827
26.01.2007;-0,595078846
29.01.2007;0,1549067
30.01.2007;0,39392937
31.01.2007;-0,138856768
01.02.2007;0,508201602
02.02.2007;
05.02.2007;-0,732321639
06.02.2007;0,231839362
07.02.2007;0,246704311
08.02.2007;0,030795289
09.02.2007;0,123086407
12.02.2007;-0,392867277
